date,country_name,new_cases,new_cases_7d_avg
2021-12-11,Germany,15551,48297.857142857145
2021-12-12,Germany,31606,46738.57142857143
2021-12-13,Germany,60223,45438.57142857143
2021-12-14,Germany,52427,43328.857142857145
2021-12-15,Germany,47273,41840.142857142855
2021-12-16,Germany,41271,40429.42857142857
2021-12-17,Germany,28512,39551.857142857145
2021-12-18,Germany,12233,39077.857142857145
2021-12-19,Germany,26958,38413.857142857145
2021-12-20,Germany,48245,36702.71428571428
2021-12-21,Germany,40925,35059.57142857143
2021-12-22,Germany,34981,33303.57142857143
2021-12-23,Germany,21890,30534.85714285714
2021-12-24,Germany,10428,27951.428571428572
2021-12-25,Germany,10419,27692.285714285714
2021-12-26,Germany,24486,27339.14285714286
2021-12-27,Germany,43336,26637.85714285714
2021-12-28,Germany,41670,26744.285714285714
2021-12-29,Germany,41448,27668.14285714286
2021-12-30,Germany,28951,28676.85714285714
2021-12-31,Germany,14221,29218.714285714286
2022-01-01,Germany,14571,29811.85714285714
2022-01-02,Germany,35963,31451.428571428572
2022-01-03,Germany,64502,34475.142857142855
2022-01-04,Germany,64507,37737.57142857143
2022-01-05,Germany,56308,39860.42857142857
2022-01-06,Germany,55937,43715.57142857143
2022-01-07,Germany,37057,46977.857142857145
2022-01-08,Germany,23750,48289.142857142855
2022-01-09,Germany,53748,50829.857142857145
2022-01-10,Germany,86096,53914.71428571428
2022-01-11,Germany,88406,57328.857142857145
2022-01-12,Germany,84093,61298.142857142855
2022-01-13,Germany,80787,64848.142857142855
2022-01-14,Germany,57171,67721.57142857143
2022-01-15,Germany,35628,69418.42857142857
2022-01-16,Germany,82788,73567.0
2022-01-17,Germany,126732,79372.14285714286
2022-01-18,Germany,140186,86769.28571428571
2022-01-19,Germany,144621,95416.14285714286
2022-01-20,Germany,144031,104451.0
2022-01-21,Germany,96237,110031.85714285714
2022-01-22,Germany,61850,113777.85714285714
2022-01-23,Germany,139256,121844.71428571429
2022-01-24,Germany,193485,131380.85714285713
2022-01-25,Germany,194722,139171.7142857143
2022-01-26,Germany,198897,146925.42857142858
2022-01-27,Germany,187661,153158.2857142857
2022-01-28,Germany,124355,157175.14285714287
2022-01-29,Germany,74532,158986.85714285713
2022-01-30,Germany,158767,161774.14285714287
2022-01-31,Germany,230670,167086.2857142857
2022-02-01,Germany,239485,173481.0
2022-02-02,Germany,237361,178975.85714285713
2022-02-03,Germany,209896,182152.2857142857
2022-02-04,Germany,133325,183433.7142857143
2022-02-05,Germany,82842,184620.85714285713
2022-02-06,Germany,178271,187407.14285714287
2022-02-07,Germany,251110,190327.14285714287
2022-02-08,Germany,247565,191481.42857142858
2022-02-09,Germany,229836,190406.42857142858
2022-02-10,Germany,206355,189900.57142857142
2022-02-11,Germany,122323,188328.85714285713
2022-02-12,Germany,74095,187079.2857142857
2022-02-13,Germany,158486,184252.85714285713
2022-02-14,Germany,228951,181087.2857142857
2022-02-15,Germany,230322,178624.0
2022-02-16,Germany,213344,176268.0
2022-02-17,Germany,178608,172304.14285714287
2022-02-18,Germany,119574,171911.42857142858
2022-02-19,Germany,64247,170504.57142857142
2022-02-20,Germany,139673,167817.0
2022-02-21,Germany,218692,166351.42857142858
2022-02-22,Germany,208530,163238.2857142857
2022-02-23,Germany,190230,159936.2857142857
2022-02-24,Germany,171826,158967.42857142858
2022-02-25,Germany,108569,157395.2857142857
2022-02-26,Germany,55465,156140.7142857143
2022-02-27,Germany,128727,154577.0
2022-02-28,Germany,193952,151042.7142857143
2022-03-01,Germany,205530,150614.14285714287
2022-03-02,Germany,212459,153789.7142857143
2022-03-03,Germany,190250,156421.7142857143
2022-03-04,Germany,122136,158359.85714285713
2022-03-05,Germany,79372,161775.14285714287
2022-03-06,Germany,165462,167023.0
2022-03-07,Germany,247340,174649.85714285713
2022-03-08,Germany,261287,182615.14285714287
2022-03-09,Germany,254150,188571.0
2022-03-10,Germany,238431,195454.0
2022-03-11,Germany,155558,200228.57142857142
2022-03-12,Germany,88785,201573.2857142857
2022-03-13,Germany,207850,207628.7142857143
2022-03-14,Germany,285043,213014.85714285713
2022-03-15,Germany,307361,219596.85714285713
2022-03-16,Germany,294896,225417.7142857143
2022-03-17,Germany,254584,227725.2857142857
2022-03-18,Germany,142961,225925.7142857143
2022-03-19,Germany,89064,225965.57142857142
2022-03-20,Germany,237800,230244.14285714287
2022-03-21,Germany,304711,233053.85714285713
2022-03-22,Germany,307873,233127.0
2022-03-23,Germany,286250,231891.85714285713
2022-03-24,Germany,244254,230416.14285714287
2022-03-25,Germany,138104,229722.2857142857
2022-03-26,Germany,69558,226935.7142857143
2022-03-27,Germany,206808,222508.2857142857
2022-03-28,Germany,274373,218174.2857142857
2022-03-29,Germany,259985,211333.14285714287
2022-03-30,Germany,231940,203574.57142857142
2022-03-31,Germany,182225,194713.2857142857
2022-04-01,Germany,93032,188274.42857142858
2022-04-02,Germany,46454,184973.85714285713
2022-04-03,Germany,155272,177611.57142857142
2022-04-04,Germany,211119,168575.2857142857
2022-04-05,Germany,189029,158438.7142857143
2022-04-06,Germany,167931,149294.57142857142
2022-04-07,Germany,142931,143681.14285714287
2022-04-08,Germany,75995,141247.2857142857
2022-04-09,Germany,42584,140694.42857142858
2022-04-10,Germany,140461,138578.57142857142
2022-04-11,Germany,182825,134536.57142857142
2022-04-12,Germany,158905,130233.14285714286
2022-04-13,Germany,150843,127792.0
2022-04-14,Germany,60931,116077.71428571429
2022-04-15,Germany,51726,112610.71428571429
2022-04-16,Germany,34145,111405.14285714286
2022-04-17,Germany,36768,96591.85714285714
2022-04-18,Germany,158768,93155.14285714286
2022-04-19,Germany,179808,96141.28571428571
2022-04-20,Germany,156079,96889.28571428571
2022-04-21,Germany,119685,105282.71428571429
2022-04-22,Germany,54449,105671.71428571429
2022-04-23,Germany,27010,104652.42857142857
2022-04-24,Germany,119015,116402.0
2022-04-25,Germany,139540,113655.14285714286
2022-04-26,Germany,115787,104509.28571428571
2022-04-27,Germany,94774,95751.42857142857
2022-04-28,Germany,78275,89835.71428571429
2022-04-29,Germany,33916,86902.42857142857
2022-04-30,Germany,15769,85296.57142857143
2022-05-01,Germany,87121,80740.28571428571
2022-05-02,Germany,106904,76078.0
2022-05-03,Germany,89799,72365.42857142857
2022-05-04,Germany,80518,70328.85714285714
2022-05-05,Germany,67324,68764.42857142857
2022-05-06,Germany,26872,67758.14285714286
2022-05-07,Germany,13256,67399.14285714286
2022-05-08,Germany,84980,67093.28571428571
2022-05-09,Germany,94980,65389.857142857145
2022-05-10,Germany,77459,63627.0
2022-05-11,Germany,65112,61426.142857142855
2022-05-12,Germany,56923,59940.28571428572
2022-05-13,Germany,20064,58967.71428571428
2022-05-14,Germany,9602,58445.71428571428
2022-05-15,Germany,65790,55704.28571428572
2022-05-16,Germany,68203,51879.0
2022-05-17,Germany,53792,48498.0
2022-05-18,Germany,44358,45533.142857142855
2022-05-19,Germany,39970,43111.28571428572
2022-05-20,Germany,13764,42211.28571428572
2022-05-21,Germany,6921,41828.28571428572
2022-05-22,Germany,47119,39161.0
2022-05-23,Germany,46685,36087.0
2022-05-24,Germany,35341,33451.142857142855
2022-05-25,Germany,8316,28302.285714285714
2022-05-26,Germany,32643,27255.571428571428
2022-05-27,Germany,10600,26803.571428571428
2022-05-28,Germany,6429,26733.285714285714
2022-05-29,Germany,46952,26709.428571428572
2022-05-30,Germany,51545,27403.714285714286
2022-05-31,Germany,44844,28761.285714285714
2022-06-01,Germany,42411,33632.0
2022-06-02,Germany,39399,34597.142857142855
2022-06-03,Germany,12759,34905.57142857143
2022-06-04,Germany,7088,34999.71428571428
2022-06-05,Germany,9316,29623.14285714286
2022-06-06,Germany,71203,32431.428571428572
2022-06-07,Germany,82056,37747.42857142857
2022-06-08,Germany,71272,41870.42857142857
2022-06-09,Germany,65287,45568.71428571428
2022-06-10,Germany,19672,46556.28571428572
2022-06-11,Germany,12196,47286.0
2022-06-12,Germany,87049,58390.71428571428
2022-06-13,Germany,93664,61599.42857142857
2022-06-14,Germany,81664,61543.42857142857
2022-06-15,Germany,36947,56639.857142857145
2022-06-16,Germany,77274,58352.28571428572
2022-06-17,Germany,22918,58816.0
2022-06-18,Germany,13057,58939.0
2022-06-19,Germany,105302,61546.57142857143
2022-06-20,Germany,124628,65970.0
2022-06-21,Germany,113609,70533.57142857143
2022-06-22,Germany,101429,79745.28571428571
2022-06-23,Germany,87168,81158.71428571429
2022-06-24,Germany,27080,81753.28571428571
2022-06-25,Germany,14617,81976.14285714286
2022-06-26,Germany,116815,83620.85714285714
2022-06-27,Germany,138022,85534.28571428571
2022-06-28,Germany,125185,87188.0
2022-06-29,Germany,110228,88445.0
2022-06-30,Germany,94901,89549.71428571429
2022-07-01,Germany,23788,89079.42857142857
2022-07-02,Germany,13493,88918.85714285714
2022-07-03,Germany,120794,89487.28571428571
2022-07-04,Germany,136714,89300.42857142857
2022-07-05,Germany,127458,89625.14285714286
2022-07-06,Germany,110880,89718.28571428571
2022-07-07,Germany,95502,89804.14285714286
2022-07-08,Germany,23434,89753.57142857143
2022-07-09,Germany,14161,89849.0
2022-07-10,Germany,131118,91323.85714285714
2022-07-11,Germany,144729,92468.85714285714
2022-07-12,Germany,135554,93625.42857142857
2022-07-13,Germany,116838,94476.57142857143
2022-07-14,Germany,108439,96324.71428571429
2022-07-15,Germany,25195,96576.28571428571
2022-07-16,Germany,13063,96419.42857142857
2022-07-17,Germany,134420,96891.14285714286
2022-07-18,Germany,143336,96692.14285714286
2022-07-19,Germany,122078,94767.0
2022-07-20,Germany,103552,92869.0
2022-07-21,Germany,89436,90154.28571428571
2022-07-22,Germany,22164,89721.28571428571
2022-07-23,Germany,11868,89550.57142857143
2022-07-24,Germany,120222,87522.28571428571
2022-07-25,Germany,118090,83915.71428571429
2022-07-26,Germany,96142,80210.57142857143
2022-07-27,Germany,75280,76171.71428571429
2022-07-28,Germany,62044,72258.57142857143
2022-07-29,Germany,15673,71331.28571428571
2022-07-30,Germany,8001,70778.85714285714
2022-07-31,Germany,84156,65626.57142857143
2022-08-01,Germany,84384,60811.42857142857
2022-08-02,Germany,68877,56916.42857142857
2022-08-03,Germany,56212,54192.42857142857
2022-08-04,Germany,48649,52278.857142857145
2022-08-05,Germany,13449,51961.142857142855
2022-08-06,Germany,7169,51842.28571428572
2022-08-07,Germany,66196,49276.57142857143
2022-08-08,Germany,67500,46864.57142857143
2022-08-09,Germany,55893,45009.71428571428
2022-08-10,Germany,47365,43745.857142857145
2022-08-11,Germany,43518,43012.857142857145
2022-08-12,Germany,11110,42678.71428571428
2022-08-13,Germany,6514,42585.142857142855
2022-08-14,Germany,54435,40905.0
2022-08-15,Germany,63105,40277.142857142855
2022-08-16,Germany,52354,39771.57142857143
2022-08-17,Germany,42858,39127.71428571428
2022-08-18,Germany,35629,38000.71428571428
2022-08-19,Germany,9674,37795.57142857143
2022-08-20,Germany,5061,37588.0
2022-08-21,Germany,50372,37007.57142857143
2022-08-22,Germany,51946,35413.42857142857
2022-08-23,Germany,44115,34236.42857142857
2022-08-24,Germany,35828,33232.142857142855
2022-08-25,Germany,32330,32760.85714285714
2022-08-26,Germany,8069,32531.571428571428
2022-08-27,Germany,4871,32504.428571428572
2022-08-28,Germany,46127,31898.0
2022-08-29,Germany,47466,31258.0
2022-08-30,Germany,36813,30214.85714285714
2022-08-31,Germany,30333,29429.85714285714
2022-09-01,Germany,28593,28896.0
2022-09-02,Germany,7862,28866.428571428572
2022-09-03,Germany,4079,28753.285714285714
2022-09-04,Germany,42792,28276.85714285714
2022-09-05,Germany,45796,28038.285714285714
2022-09-06,Germany,39313,28395.428571428572
2022-09-07,Germany,33539,28853.428571428572
2022-09-08,Germany,30121,29071.714285714286
2022-09-09,Germany,7430,29010.0
2022-09-10,Germany,4231,29031.714285714286
2022-09-11,Germany,46361,29541.571428571428
2022-09-12,Germany,49799,30113.428571428572
2022-09-13,Germany,32168,29092.714285714286
2020-03-01,Norway,0,0.0
2020-03-02,Norway,12,6.0
2020-03-03,Norway,31,14.333333333333334
2020-03-04,Norway,33,19.0
2020-03-05,Norway,33,21.8
2020-03-06,Norway,24,22.166666666666668
2020-03-07,Norway,19,21.714285714285715
2020-03-08,Norway,65,31.0
2020-03-09,Norway,247,64.57142857142857
2020-03-10,Norway,241,94.57142857142857
2020-03-11,Norway,175,114.85714285714286
2020-03-12,Norway,206,139.57142857142858
2020-03-13,Norway,147,157.14285714285714
2020-03-14,Norway,100,168.71428571428572
2020-03-15,Norway,99,173.57142857142858
2020-03-16,Norway,180,164.0
2020-03-17,Norway,176,154.71428571428572
2020-03-18,Norway,213,160.14285714285714
2020-03-19,Norway,239,164.85714285714286
2020-03-20,Norway,308,187.85714285714286
2020-03-21,Norway,174,198.42857142857142
2020-03-22,Norway,148,205.42857142857142
2020-03-23,Norway,296,222.0
2020-03-24,Norway,313,241.57142857142858
2020-03-25,Norway,292,252.85714285714286
2020-03-26,Norway,298,261.2857142857143
2020-03-27,Norway,262,254.71428571428572
2020-03-28,Norway,166,253.57142857142858
2020-03-29,Norway,106,247.57142857142858
2020-03-30,Norway,264,243.0
2020-03-31,Norway,208,228.0
2020-04-01,Norway,198,214.57142857142858
2020-04-02,Norway,198,200.28571428571428
2020-04-03,Norway,164,186.28571428571428
2020-04-04,Norway,88,175.14285714285714
2020-04-05,Norway,72,170.28571428571428
2020-04-06,Norway,159,155.28571428571428
2020-04-07,Norway,140,145.57142857142858
2020-04-08,Norway,106,132.42857142857142
2020-04-09,Norway,103,118.85714285714286
2020-04-10,Norway,68,105.14285714285714
2020-04-11,Norway,110,108.28571428571429
2020-04-12,Norway,77,109.0
2020-04-13,Norway,77,97.28571428571429
2020-04-14,Norway,122,94.71428571428571
2020-04-15,Norway,103,94.28571428571429
2020-04-16,Norway,80,91.0
2020-04-17,Norway,108,96.71428571428571
2020-04-18,Norway,49,88.0
2020-04-19,Norway,36,82.14285714285714
2020-04-20,Norway,84,83.14285714285714
2020-04-21,Norway,78,76.85714285714286
2020-04-22,Norway,77,73.14285714285714
2020-04-23,Norway,69,71.57142857142857
2020-04-24,Norway,53,63.714285714285715
2020-04-25,Norway,25,60.285714285714285
2020-04-26,Norway,37,60.42857142857143
2020-04-27,Norway,71,58.57142857142857
2020-04-28,Norway,50,54.57142857142857
2020-04-29,Norway,39,49.142857142857146
2020-04-30,Norway,39,44.857142857142854
2020-05-01,Norway,43,43.42857142857143
2020-05-02,Norway,23,43.142857142857146
2020-05-03,Norway,44,44.142857142857146
2020-05-04,Norway,45,40.42857142857143
2020-05-05,Norway,44,39.57142857142857
2020-05-06,Norway,39,39.57142857142857
2020-05-07,Norway,29,38.142857142857146
2020-05-08,Norway,42,38.0
2020-05-09,Norway,11,36.285714285714285
2020-05-10,Norway,12,31.714285714285715
2020-05-11,Norway,25,28.857142857142858
2020-05-12,Norway,19,25.285714285714285
2020-05-13,Norway,19,22.428571428571427
2020-05-14,Norway,24,21.714285714285715
2020-05-15,Norway,23,19.0
2020-05-16,Norway,13,19.285714285714285
2020-05-17,Norway,4,18.142857142857142
2020-05-18,Norway,17,17.0
2020-05-19,Norway,20,17.142857142857142
2020-05-20,Norway,19,17.142857142857142
2020-05-21,Norway,14,15.714285714285714
2020-05-22,Norway,26,16.142857142857142
2020-05-23,Norway,6,15.142857142857142
2020-05-24,Norway,6,15.428571428571429
2020-05-25,Norway,18,15.571428571428571
2020-05-26,Norway,12,14.428571428571429
2020-05-27,Norway,18,14.285714285714286
2020-05-28,Norway,16,14.571428571428571
2020-05-29,Norway,16,13.142857142857142
2020-05-30,Norway,0,12.285714285714286
2020-05-31,Norway,6,12.285714285714286
2020-06-01,Norway,7,10.714285714285714
2020-06-02,Norway,31,13.428571428571429
2020-06-03,Norway,12,12.571428571428571
2020-06-04,Norway,17,12.714285714285714
2020-06-05,Norway,30,14.714285714285714
2020-06-06,Norway,8,15.857142857142858
2020-06-07,Norway,9,16.285714285714285
2020-06-08,Norway,19,18.0
2020-06-09,Norway,13,15.428571428571429
2020-06-10,Norway,14,15.714285714285714
2020-06-11,Norway,11,14.857142857142858
2020-06-12,Norway,13,12.428571428571429
2020-06-13,Norway,7,12.285714285714286
2020-06-14,Norway,6,11.857142857142858
2020-06-15,Norway,18,11.714285714285714
2020-06-16,Norway,36,15.0
2020-06-17,Norway,15,15.142857142857142
2020-06-18,Norway,13,15.428571428571429
2020-06-19,Norway,18,16.142857142857142
2020-06-20,Norway,6,16.0
2020-06-21,Norway,4,15.714285714285714
2020-06-22,Norway,28,17.142857142857142
2020-06-23,Norway,13,13.857142857142858
2020-06-24,Norway,21,14.714285714285714
2020-06-25,Norway,17,15.285714285714286
2020-06-26,Norway,22,15.857142857142858
2020-06-27,Norway,10,16.428571428571427
2020-06-28,Norway,1,16.0
2020-06-29,Norway,26,15.714285714285714
2020-06-30,Norway,11,15.428571428571429
2020-07-01,Norway,8,13.571428571428571
2020-07-02,Norway,9,12.428571428571429
2020-07-03,Norway,10,10.714285714285714
2020-07-04,Norway,2,9.571428571428571
2020-07-05,Norway,1,9.571428571428571
2020-07-06,Norway,14,7.857142857142857
2020-07-07,Norway,10,7.714285714285714
2020-07-08,Norway,11,8.142857142857142
2020-07-09,Norway,8,8.0
2020-07-10,Norway,13,8.428571428571429
2020-07-11,Norway,4,8.714285714285714
2020-07-12,Norway,5,9.285714285714286
2020-07-13,Norway,19,10.0
2020-07-14,Norway,8,9.714285714285714
2020-07-15,Norway,6,9.0
2020-07-16,Norway,4,8.428571428571429
2020-07-17,Norway,12,8.285714285714286
2020-07-18,Norway,1,7.857142857142857
2020-07-19,Norway,3,7.571428571428571
2020-07-20,Norway,21,7.857142857142857
2020-07-21,Norway,6,7.571428571428571
2020-07-22,Norway,22,9.857142857142858
2020-07-23,Norway,6,10.142857142857142
2020-07-24,Norway,24,11.857142857142858
2020-07-25,Norway,6,12.571428571428571
2020-07-26,Norway,9,13.428571428571429
2020-07-27,Norway,24,13.857142857142858
2020-07-28,Norway,16,15.285714285714286
2020-07-29,Norway,37,17.428571428571427
2020-07-30,Norway,23,19.857142857142858
2020-07-31,Norway,72,26.714285714285715
2020-08-01,Norway,14,27.857142857142858
2020-08-02,Norway,13,28.428571428571427
2020-08-03,Norway,38,30.428571428571427
2020-08-04,Norway,40,33.857142857142854
2020-08-05,Norway,66,38.0
2020-08-06,Norway,79,46.0
2020-08-07,Norway,80,47.142857142857146
2020-08-08,Norway,35,50.142857142857146
2020-08-09,Norway,34,53.142857142857146
2020-08-10,Norway,63,56.714285714285715
2020-08-11,Norway,43,57.142857142857146
2020-08-12,Norway,63,56.714285714285715
2020-08-13,Norway,54,53.142857142857146
2020-08-14,Norway,76,52.57142857142857
2020-08-15,Norway,44,53.857142857142854
2020-08-16,Norway,27,52.857142857142854
2020-08-17,Norway,74,54.42857142857143
2020-08-18,Norway,58,56.57142857142857
2020-08-19,Norway,60,56.142857142857146
2020-08-20,Norway,51,55.714285714285715
2020-08-21,Norway,53,52.42857142857143
2020-08-22,Norway,45,52.57142857142857
2020-08-23,Norway,19,51.42857142857143
2020-08-24,Norway,67,50.42857142857143
2020-08-25,Norway,42,48.142857142857146
2020-08-26,Norway,40,45.285714285714285
2020-08-27,Norway,52,45.42857142857143
2020-08-28,Norway,84,49.857142857142854
2020-08-29,Norway,42,49.42857142857143
2020-08-30,Norway,50,53.857142857142854
2020-08-31,Norway,148,65.42857142857143
2020-09-01,Norway,115,75.85714285714286
2020-09-02,Norway,101,84.57142857142857
2020-09-03,Norway,125,95.0
2020-09-04,Norway,119,100.0
2020-09-05,Norway,73,104.42857142857143
2020-09-06,Norway,60,105.85714285714286
2020-09-07,Norway,132,103.57142857142857
2020-09-08,Norway,113,103.28571428571429
2020-09-09,Norway,124,106.57142857142857
2020-09-10,Norway,132,107.57142857142857
2020-09-11,Norway,119,107.57142857142857
2020-09-12,Norway,67,106.71428571428571
2020-09-13,Norway,78,109.28571428571429
2020-09-14,Norway,104,105.28571428571429
2020-09-15,Norway,133,108.14285714285714
2020-09-16,Norway,137,110.0
2020-09-17,Norway,117,107.85714285714286
2020-09-18,Norway,94,104.28571428571429
2020-09-19,Norway,58,103.0
2020-09-20,Norway,77,102.85714285714286
2020-09-21,Norway,163,111.28571428571429
2020-09-22,Norway,101,106.71428571428571
2020-09-23,Norway,143,107.57142857142857
2020-09-24,Norway,133,109.85714285714286
2020-09-25,Norway,130,115.0
2020-09-26,Norway,63,115.71428571428571
2020-09-27,Norway,54,112.42857142857143
2020-09-28,Norway,124,106.85714285714286
2020-09-29,Norway,110,108.14285714285714
2020-09-30,Norway,120,104.85714285714286
2020-10-01,Norway,131,104.57142857142857
2020-10-02,Norway,134,105.14285714285714
2020-10-03,Norway,110,111.85714285714286
2020-10-04,Norway,89,116.85714285714286
2020-10-05,Norway,209,129.0
2020-10-06,Norway,198,141.57142857142858
2020-10-07,Norway,199,152.85714285714286
2020-10-08,Norway,168,158.14285714285714
2020-10-09,Norway,141,159.14285714285714
2020-10-10,Norway,65,152.71428571428572
2020-10-11,Norway,78,151.14285714285714
2020-10-12,Norway,167,145.14285714285714
2020-10-13,Norway,155,139.0
2020-10-14,Norway,162,133.71428571428572
2020-10-15,Norway,141,129.85714285714286
2020-10-16,Norway,137,129.28571428571428
2020-10-17,Norway,88,132.57142857142858
2020-10-18,Norway,93,134.71428571428572
2020-10-19,Norway,219,142.14285714285714
2020-10-20,Norway,183,146.14285714285714
2020-10-21,Norway,221,154.57142857142858
2020-10-22,Norway,285,175.14285714285714
2020-10-23,Norway,368,208.14285714285714
2020-10-24,Norway,231,228.57142857142858
2020-10-25,Norway,202,244.14285714285714
2020-10-26,Norway,487,282.42857142857144
2020-10-27,Norway,391,312.14285714285717
2020-10-28,Norway,515,354.14285714285717
2020-10-29,Norway,431,375.0
2020-10-30,Norway,617,410.57142857142856
2020-10-31,Norway,385,432.57142857142856
2020-11-01,Norway,323,449.85714285714283
2020-11-02,Norway,647,472.7142857142857
2020-11-03,Norway,683,514.4285714285714
2020-11-04,Norway,690,539.4285714285714
2020-11-05,Norway,602,563.8571428571429
2020-11-06,Norway,650,568.5714285714286
2020-11-07,Norway,388,569.0
2020-11-08,Norway,385,577.8571428571429
2020-11-09,Norway,707,586.4285714285714
2020-11-10,Norway,603,575.0
2020-11-11,Norway,662,571.0
2020-11-12,Norway,637,576.0
2020-11-13,Norway,697,582.7142857142857
2020-11-14,Norway,379,581.4285714285714
2020-11-15,Norway,405,584.2857142857143
2020-11-16,Norway,722,586.4285714285714
2020-11-17,Norway,635,591.0
2020-11-18,Norway,652,589.5714285714286
2020-11-19,Norway,564,579.1428571428571
2020-11-20,Norway,519,553.7142857142857
2020-11-21,Norway,288,540.7142857142857
2020-11-22,Norway,279,522.7142857142857
2020-11-23,Norway,610,506.7142857142857
2020-11-24,Norway,415,475.2857142857143
2020-11-25,Norway,513,455.42857142857144
2020-11-26,Norway,477,443.0
2020-11-27,Norway,447,432.7142857142857
2020-11-28,Norway,236,425.2857142857143
2020-11-29,Norway,228,418.0
2020-11-30,Norway,448,394.85714285714283
2020-12-01,Norway,362,387.2857142857143
2020-12-02,Norway,420,374.0
2020-12-03,Norway,400,363.0
2020-12-04,Norway,382,353.7142857142857
2020-12-05,Norway,252,356.0
2020-12-06,Norway,262,360.85714285714283
2020-12-07,Norway,500,368.2857142857143
2020-12-08,Norway,392,372.57142857142856
2020-12-09,Norway,453,377.2857142857143
2020-12-10,Norway,435,382.2857142857143
2020-12-11,Norway,403,385.2857142857143
2020-12-12,Norway,256,385.85714285714283
2020-12-13,Norway,285,389.14285714285717
2020-12-14,Norway,544,395.42857142857144
2020-12-15,Norway,440,402.2857142857143
2020-12-16,Norway,450,401.85714285714283
2020-12-17,Norway,431,401.2857142857143
2020-12-18,Norway,475,411.57142857142856
2020-12-19,Norway,309,419.14285714285717
2020-12-20,Norway,299,421.14285714285717
2020-12-21,Norway,621,432.14285714285717
2020-12-22,Norway,560,449.2857142857143
2020-12-23,Norway,587,468.85714285714283
2020-12-24,Norway,292,449.0
2020-12-25,Norway,293,423.0
2020-12-26,Norway,466,445.42857142857144
2020-12-27,Norway,425,463.42857142857144
2020-12-28,Norway,778,485.85714285714283
2020-12-29,Norway,699,505.7142857142857
2020-12-30,Norway,639,513.1428571428571
2020-12-31,Norway,434,533.4285714285714
2021-01-01,Norway,346,541.0
2021-01-02,Norway,526,549.5714285714286
2021-01-03,Norway,447,552.7142857142857
2021-01-04,Norway,938,575.5714285714286
2021-01-05,Norway,795,589.2857142857143
2021-01-06,Norway,710,599.4285714285714
2021-01-07,Norway,739,643.0
2021-01-08,Norway,651,686.5714285714286
2021-01-09,Norway,414,670.5714285714286
2021-01-10,Norway,435,668.8571428571429
2021-01-11,Norway,639,626.1428571428571
2021-01-12,Norway,563,593.0
2021-01-13,Norway,462,557.5714285714286
2021-01-14,Norway,454,516.8571428571429
2021-01-15,Norway,398,480.7142857142857
2021-01-16,Norway,267,459.7142857142857
2021-01-17,Norway,226,429.85714285714283
2021-01-18,Norway,446,402.2857142857143
2021-01-19,Norway,342,370.7142857142857
2021-01-20,Norway,355,355.42857142857144
2021-01-21,Norway,347,340.14285714285717
2021-01-22,Norway,331,330.57142857142856
2021-01-23,Norway,212,322.7142857142857
2021-01-24,Norway,189,317.42857142857144
2021-01-25,Norway,387,309.0
2021-01-26,Norway,276,299.57142857142856
2021-01-27,Norway,344,298.0
2021-01-28,Norway,285,289.14285714285717
2021-01-29,Norway,295,284.0
2021-01-30,Norway,175,278.7142857142857
2021-01-31,Norway,183,277.85714285714283
2021-02-01,Norway,319,268.14285714285717
2021-02-02,Norway,294,270.7142857142857
2021-02-03,Norway,325,268.0
2021-02-04,Norway,253,263.42857142857144
2021-02-05,Norway,288,262.42857142857144
2021-02-06,Norway,198,265.7142857142857
2021-02-07,Norway,167,263.42857142857144
2021-02-08,Norway,301,260.85714285714283
2021-02-09,Norway,270,257.42857142857144
2021-02-10,Norway,310,255.28571428571428
2021-02-11,Norway,262,256.57142857142856
2021-02-12,Norway,247,250.71428571428572
2021-02-13,Norway,185,248.85714285714286
2021-02-14,Norway,160,247.85714285714286
2021-02-15,Norway,332,252.28571428571428
2021-02-16,Norway,305,257.2857142857143
2021-02-17,Norway,320,258.7142857142857
2021-02-18,Norway,302,264.42857142857144
2021-02-19,Norway,338,277.42857142857144
2021-02-20,Norway,216,281.85714285714283
2021-02-21,Norway,221,290.57142857142856
2021-02-22,Norway,411,301.85714285714283
2021-02-23,Norway,445,321.85714285714283
2021-02-24,Norway,461,342.0
2021-02-25,Norway,527,374.14285714285717
2021-02-26,Norway,493,396.2857142857143
2021-02-27,Norway,382,420.0
2021-02-28,Norway,392,444.42857142857144
2021-03-01,Norway,552,464.57142857142856
2021-03-02,Norway,639,492.2857142857143
2021-03-03,Norway,658,520.4285714285714
2021-03-04,Norway,601,531.0
2021-03-05,Norway,703,561.0
2021-03-06,Norway,465,572.8571428571429
2021-03-07,Norway,572,598.5714285714286
2021-03-08,Norway,846,640.5714285714286
2021-03-09,Norway,798,663.2857142857143
2021-03-10,Norway,856,691.5714285714286
2021-03-11,Norway,780,717.1428571428571
2021-03-12,Norway,950,752.4285714285714
2021-03-13,Norway,737,791.2857142857143
2021-03-14,Norway,698,809.2857142857143
2021-03-15,Norway,1107,846.5714285714286
2021-03-16,Norway,1007,876.4285714285714
2021-03-17,Norway,1058,905.2857142857143
2021-03-18,Norway,1044,943.0
2021-03-19,Norway,1001,950.2857142857143
2021-03-20,Norway,709,946.2857142857143
2021-03-21,Norway,649,939.2857142857143
2021-03-22,Norway,1107,939.2857142857143
2021-03-23,Norway,967,933.5714285714286
2021-03-24,Norway,1001,925.4285714285714
2021-03-25,Norway,871,900.7142857142857
